date_long,year,id_no,country,region,source,latitude,longitude,magnitude_body,magnitude_surface,depth,yield_lower,yield_upper,purpose,name,type
19570906,1957,57032,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.001,0.3,0.3,SAFETY/EMERGENCY TEST,COULOMB-B,ATMOSPHERIC
19570907,1957,57034,USSR,N2 RUSS,DOE,73.0,55.0,0.0,0.0,0.0,32.0,32.0,EXPLOSION TEST,,ATMOSPHERIC
19570908,1957,57033,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.25,1.0,1.0,WEAPONS DEVELOPMENT,LAPLACE,ATMOSPHERIC
19570913,1957,57035,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,5.9,5.9,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19570914,1957,57036,UK,MARALI AUSTR,DOE,-30.0,131.0,0.0,0.0,0.0,1.0,1.0,WEAPONS DEVELOPMENT,ANTLER:1,ATMOSPHERIC
19570914,1957,57037,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.2,11.0,11.0,WEAPONS DEVELOPMENT,FIZEAU,ATMOSPHERIC
19570916,1957,57038,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.5,12.0,12.0,WEAPONS DEVELOPMENT,NEWTON,ATMOSPHERIC
19570919,1957,57039,USA,NTS,DOE,37.0,-116.0,4.1,0.0,0.3,1.7,1.7,WEAPONS DEVELOPMENT,RAINIER,UNDERGROUND
19570923,1957,57040,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.2,19.0,19.0,WEAPONS DEVELOPMENT,WHITNEY,ATMOSPHERIC
19570924,1957,57041,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,1600.0,1600.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19570925,1957,57042,UK,MARALI AUSTR,DOE,-30.0,131.0,0.0,0.0,0.0,6.0,6.0,WEAPONS DEVELOPMENT,ANTLER:2,ATMOSPHERIC
19570926,1957,57043,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,13.0,13.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19570928,1957,57044,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.5,12.0,12.0,WEAPONS DEVELOPMENT,CHARLESTON,ATMOSPHERIC
19571006,1957,57045,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,2900.0,2900.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19571007,1957,57046,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.2,8.0,8.0,WEAPONS DEVELOPMENT,MORGAN,ATMOSPHERIC
19571009,1957,57047,UK,MARALI AUSTR,DOE,-30.0,131.0,0.0,0.0,0.0,25.0,25.0,WEAPONS DEVELOPMENT,ANTLER:3,ATMOSPHERIC
19571010,1957,57048,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,10.0,10.0,EXPLOSION TEST,,ATMOSPHERIC
19571108,1957,57049,UK,CHRISTMAS IS,DOE,2.0,-157.0,0.0,0.0,0.0,1800.0,1800.0,WEAPONS DEVELOPMENT,GRAPPLE X,ATMOSPHERIC
19571206,1957,57050,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,0.0,SAFETY/EMERGENCY TEST,PASCAL-C,UNDERGROUND
19571209,1957,57051,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.5,0.5,SAFETY/EMERGENCY TEST,COULOMB-C,ATMOSPHERIC
19571228,1957,57052,USSR,SEMI KAZAKH,DOE,50.0,78.0,0.0,0.0,0.0,12.0,12.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19580104,1958,58001,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,1.3,1.3,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19580117,1958,58002,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.5,0.5,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19580222,1958,58003,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,0.001,SAFETY/EMERGENCY TEST,VENUS,UNDERGROUND
19580223,1958,58004,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,860.0,860.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19580227,1958,58005,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,250.0,250.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19580227,1958,58006,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,1500.0,1500.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19580313,1958,58007,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,1.2,1.2,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19580314,1958,58008,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,40.0,40.0,EXPLOSION TEST,,ATMOSPHERIC
19580314,1958,58009,USSR,SEMI KAZAKH,DOE,50.0,78.0,0.0,0.0,0.0,35.0,35.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19580314,1958,58010,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,0.001,SAFETY/EMERGENCY TEST,URANUS,UNDERGROUND
19580315,1958,58011,USSR,SEMI KAZAKH,DOE,50.0,78.0,0.0,0.0,0.0,14.0,14.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19580318,1958,58012,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.16,0.16,EXPLOSION TEST,,ATMOSPHERIC
19580320,1958,58013,USSR,SEMI KAZAKH,DOE,50.0,78.0,0.0,0.0,0.0,12.0,12.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19580321,1958,58014,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,650.0,650.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19580322,1958,58015,USSR,SEMI KAZAKH,DOE,50.0,78.0,0.0,0.0,0.0,18.0,18.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19580428,1958,58016,USA,PACIFIC,DOE,12.617,163.017,0.0,0.0,-28.0,1.7,1.7,EXPLOSION TEST,YUCCA,ATMOSPHERIC
19580428,1958,58017,UK,CHRISTMAS IS,DOE,2.0,-157.0,0.0,0.0,0.0,3000.0,3000.0,WEAPONS DEVELOPMENT,GRAPPLE Y,ATMOSPHERIC
19580505,1958,58018,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,18.0,18.0,WEAPONS DEVELOPMENT,CACTUS,ATMOSPHERIC
19580511,1958,58019,USA,BIKINI,DOE,11.35,165.2,0.0,0.0,-0.001,1360.0,1360.0,WEAPONS DEVELOPMENT,FIR,ATMOSPHERIC
19580511,1958,58020,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,81.0,81.0,WEAPONS DEVELOPMENT,BUTTERNUT,ATMOSPHERIC
19580512,1958,58021,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,1370.0,1370.0,WEAPONS DEVELOPMENT,KOA,ATMOSPHERIC
19580516,1958,58022,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,0.2,9.0,9.0,EXPLOSION TEST,WAHOO,ATMOSPHERIC
19580520,1958,58023,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,5.9,5.9,WEAPONS DEVELOPMENT,HOLLY,ATMOSPHERIC
19580521,1958,58024,USA,BIKINI,DOE,11.35,165.2,0.0,0.0,-0.001,25.1,25.1,WEAPONS DEVELOPMENT,NUTMEG,ATMOSPHERIC
19580526,1958,58025,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,330.0,330.0,WEAPONS DEVELOPMENT,YELLOW WOOD,ATMOSPHERIC
19580526,1958,58026,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,57.0,57.0,WEAPONS DEVELOPMENT,MAGNOLIA,ATMOSPHERIC
19580530,1958,58027,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,11.6,11.6,WEAPONS DEVELOPMENT,TOBACCO,ATMOSPHERIC
19580531,1958,58028,USA,BIKINI,DOE,11.35,165.2,0.0,0.0,-0.001,92.0,92.0,WEAPONS DEVELOPMENT,SYCAMORE,ATMOSPHERIC
19580602,1958,58029,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,15.0,15.0,WEAPONS DEVELOPMENT,ROSE,ATMOSPHERIC
19580608,1958,58030,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,0.05,8.0,8.0,EXPLOSION TEST,UMBRELLA,ATMOSPHERIC
19580610,1958,58031,USA,BIKINI,DOE,11.35,165.2,0.0,0.0,-0.001,213.0,213.0,WEAPONS DEVELOPMENT,MAPLE,ATMOSPHERIC
19580614,1958,58032,USA,BIKINI,DOE,11.35,165.2,0.0,0.0,-0.001,319.0,319.0,WEAPONS DEVELOPMENT,ASPEN,ATMOSPHERIC
19580614,1958,58033,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,1450.0,1450.0,WEAPONS DEVELOPMENT,WALNUT,ATMOSPHERIC
19580618,1958,58034,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,11.0,11.0,WEAPONS DEVELOPMENT,LINDEN,ATMOSPHERIC
19580627,1958,58035,USA,BIKINI,DOE,11.35,165.2,0.0,0.0,-0.001,412.0,412.0,WEAPONS DEVELOPMENT,REDWOOD,ATMOSPHERIC
19580627,1958,58036,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,880.0,880.0,WEAPONS DEVELOPMENT,ELDER,ATMOSPHERIC
19580628,1958,58037,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,8900.0,8900.0,WEAPONS DEVELOPMENT,OAK,ATMOSPHERIC
19580629,1958,58038,USA,BIKINI,DOE,11.35,165.2,0.0,0.0,-0.001,14.0,14.0,WEAPONS DEVELOPMENT,HICKORY,ATMOSPHERIC
19580701,1958,58039,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,5.2,5.2,WEAPONS DEVELOPMENT,SEQUOIA,ATMOSPHERIC
19580702,1958,58040,USA,BIKINI,DOE,11.35,165.2,0.0,0.0,-0.001,220.0,220.0,WEAPONS DEVELOPMENT,CEDAR,ATMOSPHERIC
19580705,1958,58041,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,397.0,397.0,WEAPONS DEVELOPMENT,DOGWOOD,ATMOSPHERIC
19580712,1958,58042,USA,BIKINI,DOE,11.35,165.2,0.0,0.0,-0.001,9300.0,9300.0,WEAPONS DEVELOPMENT,POPLAR,ATMOSPHERIC
19580714,1958,58043,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,0.0,0.0,SAFETY/EMERGENCY TEST,SCAEVOLA,ATMOSPHERIC
19580717,1958,58044,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,255.0,255.0,WEAPONS DEVELOPMENT,PISONIA,ATMOSPHERIC
19580722,1958,58045,USA,BIKINI,DOE,11.35,165.2,0.0,0.0,-0.001,65.0,65.0,WEAPONS DEVELOPMENT,JUNIPER,ATMOSPHERIC
19580722,1958,58046,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,202.0,202.0,WEAPONS DEVELOPMENT,OLIVE,ATMOSPHERIC
19580726,1958,58047,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,2000.0,2000.0,WEAPONS DEVELOPMENT,PINE,ATMOSPHERIC
19580801,1958,58048,USA,JOHNSTON IS,DOE,16.45,-169.32,0.0,0.0,-85.0,3800.0,3800.0,EXPLOSION TEST,TEAK,ATMOSPHERIC
19580806,1958,58049,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,0.0,0.0,WEAPONS DEVELOPMENT,QUINCE,ATMOSPHERIC
19580812,1958,58050,USA,JOHNSTON IS,DOE,16.45,-169.32,0.0,0.0,-45.0,3800.0,3800.0,EXPLOSION TEST,ORANGE,ATMOSPHERIC
19580818,1958,58051,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,0.02,0.02,WEAPONS DEVELOPMENT,FIG,ATMOSPHERIC
19580822,1958,58052,UK,CHRISTMAS IS,DOE,2.0,-157.0,0.0,0.0,0.0,24.0,24.0,WEAPONS DEVELOPMENT,GRAPPLE Z,ATMOSPHERIC
19580827,1958,58053,USA,S. ATLANTIC,DOE,-38.5,-11.5,0.0,0.0,-160.0,1.0,2.0,EXPLOSION TEST,ARGUS:I,ATMOSPHERIC
19580830,1958,58054,USA,S.ATLANTIC,DOE,-49.5,-8.2,0.0,0.0,-160.0,1.0,2.0,EXPLOSION TEST,ARGUS:II,ATMOSPHERIC
19580902,1958,58055,UK,CHRISTMAS IS,DOE,2.0,-157.0,0.0,0.0,0.0,1000.0,1000.0,WEAPONS DEVELOPMENT,GRAPPLE,ATMOSPHERIC
19580906,1958,58056,USA,S.ATLANTIC,DOE,-48.5,-9.7,0.0,0.0,-160.0,1.0,2.0,EXPLOSION TEST,ARGUS:III,ATMOSPHERIC
19580911,1958,58057,UK,CHRISTMAS IS,DOE,2.0,-157.0,0.0,0.0,0.0,800.0,800.0,WEAPONS DEVELOPMENT,GRAPPLE Z,ATMOSPHERIC
19580912,1958,58058,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.038,0.038,SAFETY/EMERGENCY TEST,OTERO,UNDERGROUND
19580917,1958,58059,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.015,0.015,SAFETY/EMERGENCY TEST,BERNALILLO,UNDERGROUND
19580919,1958,58060,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.2,0.083,0.083,WEAPONS DEVELOPMENT,EDDY,ATMOSPHERIC
19580921,1958,58061,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0015,0.0015,SAFETY/EMERGENCY TEST,LUNA,UNDERGROUND
19580923,1958,58062,UK,CHRISTMAS IS,DOE,2.0,-157.0,0.0,0.0,0.0,25.0,25.0,WEAPONS DEVELOPMENT,GRAPPLE Z,ATMOSPHERIC
19580923,1958,58063,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,0.0,SAFETY/EMERGENCY TEST,MERCURY,UNDERGROUND
19580926,1958,58064,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.002,0.002,SAFETY/EMERGENCY TEST,VALENCIA,UNDERGROUND
19580928,1958,58065,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.013,0.013,SAFETY/EMERGENCY TEST,MARS,UNDERGROUND
19580929,1958,58066,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.5,2.0,2.0,WEAPONS DEVELOPMENT,MORA,ATMOSPHERIC
19580930,1958,58067,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,1200.0,1200.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19580930,1958,58068,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,900.0,900.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19581002,1958,58069,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,290.0,290.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19581002,1958,58070,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,40.0,40.0,EXPLOSION TEST,,ATMOSPHERIC
19581004,1958,58071,USSR,NZ RUSS,MTM,73.0,55.0,0.0,0.0,0.0,9.0,9.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19581005,1958,58072,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,15.0,15.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19581005,1958,58073,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.077,0.077,SAFETY/EMERGENCY TEST,HIDALGO,ATMOSPHERIC
19581005,1958,58074,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0055,0.0055,SAFETY/EMERGENCY TEST,COLFAX,UNDERGROUND
19581006,1958,58075,USSR,NZ RUSS,MTM,73.0,55.0,0.0,0.0,0.0,5.5,5.5,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19581008,1958,58076,USA,NTS,DOE,37.0,-116.0,2.6,0.0,0.1,0.072,0.072,WEAPONS DEVELOPMENT,TAMALPAIS,UNDERGROUND
19581010,1958,58077,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,68.0,68.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19581010,1958,58078,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.03,0.079,0.079,WEAPONS DEVELOPMENT,QUAY,ATMOSPHERIC
19581012,1958,58079,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,1450.0,1450.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19581013,1958,58080,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.5,1.4,1.4,WEAPONS DEVELOPMENT,LEA,ATMOSPHERIC
19581014,1958,58081,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.115,0.115,SAFETY/EMERGENCY TEST,NEPTUNE,UNDERGROUND
19581015,1958,58082,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,1500.0,1500.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19581015,1958,58083,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.002,0.0012,0.0012,WEAPONS DEVELOPMENT,HAMILTON,ATMOSPHERIC
19581016,1958,58084,USA,NTS,DOE,37.0,-116.0,4.4,0.0,0.3,5.0,5.0,WEAPONS DEVELOPMENT,LOGAN,UNDERGROUND
19581016,1958,58085,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.15,0.037,0.037,WEAPONS DEVELOPMENT,DONA ANA,ATMOSPHERIC
19581017,1958,58086,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.001,0.024,0.024,SAFETY/EMERGENCY TEST,VESTA,ATMOSPHERIC
19581018,1958,58087,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,2900.0,2900.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19581018,1958,58088,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.025,0.09,0.09,WEAPONS DEVELOPMENT,RIO ARRIBA,ATMOSPHERIC
19581019,1958,58089,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,40.0,40.0,EXPLOSION TEST,,ATMOSPHERIC
19581019,1958,58090,USSR,NZ RUSS,MTM,73.0,55.0,0.0,0.0,0.0,0.0,0.001,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19581020,1958,58091,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,440.0,440.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19581020,1958,58113,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,0.0,SAFETY/EMERGENCY TEST,SAN JUAN,UNDERGROUND
19581021,1958,58092,USSR,NZ RUSS,MTM,73.0,55.0,0.0,0.0,0.0,2.0,2.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19581022,1958,58093,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,2800.0,2800.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19581022,1958,58094,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.5,6.0,6.0,WEAPONS DEVELOPMENT,SOCORRO,ATMOSPHERIC
19581022,1958,58095,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.5,0.115,0.115,WEAPONS DEVELOPMENT,WRANGELL,ATMOSPHERIC
19581022,1958,58096,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.02,0.188,0.188,WEAPONS DEVELOPMENT,RUSHMORE,ATMOSPHERIC
19581022,1958,58114,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,0.0,SAFETY/EMERGENCY TEST,OBERON,ATMOSPHERIC
19581024,1958,58097,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,1000.0,1000.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19581024,1958,58098,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.021,0.021,SAFETY/EMERGENCY TEST,CATRON,ATMOSPHERIC
19581024,1958,58099,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0017,0.0017,SAFETY/EMERGENCY TEST,JUNO,ATMOSPHERIC
19581025,1958,58100,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,190.0,190.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19581025,1958,58101,USSR,NZ RUSS,MTM,73.0,55.0,0.0,0.0,0.0,0.0,0.1,EXPLOSION TEST,,ATMOSPHERIC
19581026,1958,58102,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0007,0.0007,SAFETY/EMERGENCY TEST,CERES,ATMOSPHERIC
19581026,1958,58103,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.5,4.9,4.9,WEAPONS DEVELOPMENT,SANFORD,ATMOSPHERIC
19581026,1958,58104,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.5,2.2,2.2,WEAPONS DEVELOPMENT,DEBACA,ATMOSPHERIC
19581027,1958,58105,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0006,0.0006,SAFETY/EMERGENCY TEST,CHAVEZ,ATMOSPHERIC
19581029,1958,58106,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.3,0.055,0.055,WEAPONS DEVELOPMENT,EVANS,UNDERGROUND
19581029,1958,58107,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.01,0.0078,0.0078,WEAPONS DEVELOPMENT,HUMBOLDT,ATMOSPHERIC
19581029,1958,58115,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,0.0,WEAPONS DEVELOPMENT,MAZAMA,ATMOSPHERIC
19581030,1958,58108,USA,NTS,DOE,37.0,-116.0,4.8,0.0,-0.5,1.3,1.3,WEAPONS DEVELOPMENT,SANTA FE,ATMOSPHERIC
19581030,1958,58109,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.3,22.0,22.0,WEAPONS DEVELOPMENT,BLANCA,UNDERGROUND
19581030,1958,58110,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0002,0.0002,SAFETY/EMERGENCY TEST,TITANIA,ATMOSPHERIC
19581030,1958,58116,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,0.0,SAFETY/EMERGENCY TEST,GANYMEDE,ATMOSPHERIC
19581101,1958,58111,USSR,MTR RUSS,DOE,48.0,46.0,0.0,0.0,0.0,10.0,10.0,EXPLOSION TEST,,ATMOSPHERIC
19581103,1958,58112,USSR,HTR RUSS,DOE,48.0,46.0,0.0,0.0,0.0,10.0,10.0,EXPLOSION TEST,,ATMOSPHERIC
19600213,1960,60001,FRANCE,REGGANE ALG,DOE,26.19,-0.04,0.0,0.0,-0.1,0.0,200.0,EXPLOSION TEST,GERBOISE BLEUE,ATMOSPHERIC
19600401,1960,60002,FRANCE,REGGANE ALG,DOE,26.0,-0.09,0.0,0.0,-0.001,0.0,20.0,WEAPONS DEVELOPMENT,GERBOISEBLANCHE,ATMOSPHERIC
19601227,1960,60003,FRANCE,REGGANE ALG,DOE,26.0,-0.1,0.0,0.0,0.0,0.0,20.0,EXPLOSION TEST,GERBOISE ROUGE,ATMOSPHERIC
19610425,1961,61001,FRANCE,REGGANE ALG,DOE,26.0,-0.1,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,GERBOISE VERTE,ATMOSPHERIC
19610901,1961,61002,USSR,SEMI KAZAKH,DOE,50.0,78.0,0.0,0.0,0.0,16.0,16.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19610904,1961,61003,USSR,SEMI KAZAKH,DOE,50.0,78.0,0.0,0.0,0.0,9.0,9.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19610905,1961,61004,USSR,SEMI KAZAKH,DOE,50.0,78.0,0.0,0.0,0.0,16.0,16.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19610906,1961,61005,USSR,MTR RUSS,DOE,48.45,44.3,0.0,0.0,0.0,11.0,11.0,EXPLOSION TEST,,ATMOSPHERIC
19610906,1961,61006,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,1.1,1.1,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19610909,1961,61007,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.38,0.38,SAFETY/EMERGENCY TEST,,ATMOSPHERIC
19610910,1961,61008,USSR,NZ RUSS,UGS,74.2,52.5,0.0,0.0,0.0,2700.0,2700.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19610910,1961,61009,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,12.0,12.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19610910,1961,61010,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.88,0.88,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19610911,1961,61011,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.3,0.3,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19610912,1961,61012,USSR,NZ RUSS,UGS,74.2,52.1,0.0,0.0,0.0,1150.0,1150.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19610913,1961,61013,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,6.0,6.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19610913,1961,61014,USSR,SEMI KAZAKH,DOE,50.0,78.0,0.0,0.0,0.0,0.001,20.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19610914,1961,61015,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.4,0.4,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19610914,1961,61016,USSR,NZ RUSS,UGS,74.6,51.1,0.0,0.0,0.0,1200.0,1200.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19610915,1961,61017,USA,NTS,DOE,37.0,-116.0,4.4,0.0,0.45,2.6,2.6,WEAPONS DEVELOPMENT,ANTLER,UNDERGROUND
19610916,1961,61018,USSR,NZ RUSS,UGS,74.0,51.9,0.0,0.0,0.0,830.0,830.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19610916,1961,61019,USA,NTS,DOE,37.0,-116.0,2.5,0.0,0.1,0.0,20.0,WEAPONS DEVELOPMENT,SHREW,UNDERGROUND
19610917,1961,61020,USSR,SEMI KAZAKH,DOE,50.0,78.0,0.0,0.0,0.0,20.0,150.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19610918,1961,61021,USSR,NZ RUSS,UGS,74.0,52.0,0.0,0.0,0.0,1000.0,1000.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19610918,1961,61022,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.004,0.004,SAFETY/EMERGENCY TEST,,ATMOSPHERIC
19610918,1961,61023,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.75,0.75,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19610919,1961,61024,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.03,0.03,SAFETY/EMERGENCY TEST,,ATMOSPHERIC
